,translation_G1_1,translation_G1_2,translation_G1_3,translation_G2M_1,translation_G2M_2,translation_G2M_3,translation_MG1_1,translation_MG1_2,translation_MG1_3,translation_S_1,translation_S_2,translation_S_3
977,27.48162,26.41995,26.294529999999998,26.8136,25.82825,27.40121,27.365609999999997,26.144000000000002,25.94237,25.93863,26.043000000000003,26.05997
978,26.00907,26.054779999999997,26.33812,26.288840000000004,25.74121,26.55583,26.33683,26.376720000000002,25.54966,25.60246,25.55415,25.33579
979,27.8896,27.99755,28.00715,28.165429999999997,27.545840000000002,28.32745,27.91285,27.62289,27.43197,27.49251,27.6616,27.917009999999998
980,30.46227,30.13455,30.61008,30.674129999999998,29.98753,29.60802,29.484890000000004,30.31948,30.32657,30.098359999999996,30.33042,30.33735
981,19.863039999999998,,,20.652639999999998,21.019779999999997,20.703879999999998,20.2214,,19.51497,21.52143,20.064870000000003,20.84345
982,20.228820000000002,22.56137,22.477510000000002,22.958370000000002,21.257070000000002,23.38851,22.27807,22.158260000000002,21.80998,22.083879999999997,21.08044,20.97225
983,24.08351,24.61465,24.4545,24.941589999999998,24.227729999999998,25.20978,24.956329999999998,24.64229,23.99101,24.46588,24.42201,25.23498
984,23.72338,23.52109,23.701970000000003,24.1281,23.7603,25.320520000000002,22.947229999999998,23.805970000000002,23.36145,23.88642,24.25285,23.9597
985,21.247139999999998,21.11362,22.851860000000002,21.779410000000002,21.1201,21.51417,21.535829999999997,21.446270000000002,20.942629999999998,20.849120000000003,21.11655,21.37023
986,24.02926,24.673679999999997,25.278489999999998,25.13981,24.4272,24.71722,25.059160000000002,24.14102,24.330470000000002,24.58302,24.03036,23.67982
987,24.839129999999997,24.61364,24.83456,25.18242,24.27711,25.20053,25.11934,24.39225,24.557129999999997,23.45073,24.39238,24.81661
988,23.16467,22.6178,23.42969,,22.72806,23.58772,,22.95608,22.18435,22.29157,22.23078,22.29342
989,28.07403,28.16495,28.197840000000003,28.81717,27.94905,28.85323,29.06183,28.61723,28.36236,27.32971,27.35817,27.60272
990,22.33565,22.59384,22.66086,,,,22.437260000000002,22.55513,,21.12389,22.04543,21.77836
991,24.22104,24.42752,24.52019,24.85,24.757460000000002,25.2006,24.84336,24.62226,24.93306,24.38805,24.727439999999998,24.765320000000003
992,23.88353,24.14048,24.32134,23.900029999999997,23.16987,24.60054,24.41732,24.237389999999998,23.84986,23.66958,23.75226,23.98398
993,,,,,23.475189999999998,26.19458,,,,,,
994,22.6035,22.75066,22.40956,23.0164,22.935760000000002,25.318479999999997,22.50891,22.55569,22.7643,22.58614,22.72445,22.39932
995,23.072789999999998,23.316589999999998,23.81372,23.84038,23.63012,24.15383,24.33953,24.074720000000003,23.42522,22.500329999999998,23.42201,23.66156
996,25.37146,25.4993,25.53416,25.40675,24.83961,26.05271,25.83398,25.40152,25.31334,24.59434,24.74196,25.125729999999997
997,21.01543,22.92758,21.8817,21.01706,21.00861,21.58077,21.817729999999997,21.66687,22.55176,21.21922,20.929479999999998,21.40244
998,23.36373,23.40471,23.721510000000002,22.87284,23.36359,22.82452,22.9429,22.61973,23.203310000000002,22.65609,21.51735,22.226589999999998
999,22.75103,22.960620000000002,23.16656,22.512529999999998,22.26264,23.20646,22.92005,22.72945,22.390079999999998,22.431070000000002,21.74271,22.37265
1000,24.76451,24.86424,24.84962,24.85139,24.427139999999998,24.80228,24.53321,24.78077,24.12621,24.183970000000002,23.793029999999998,24.14763
1001,,,,,,,,,,,,
1002,21.09081,20.87079,,21.00175,,,,21.96923,19.72242,,,21.62275
1003,21.100720000000003,22.815070000000002,21.56235,21.92484,20.87215,23.09841,21.67301,21.18743,20.76531,20.823610000000002,20.86665,20.48925
1004,21.96378,22.87641,22.48937,22.81384,21.8771,22.29569,21.78875,21.00648,22.077379999999998,22.74427,22.33579,22.42101
1005,20.72392,23.37265,21.76458,22.063679999999998,21.36127,22.7214,21.0997,21.71368,20.86401,21.93909,21.368579999999998,22.23987
1006,28.886459999999996,28.815559999999998,29.281709999999997,29.592470000000002,28.57514,29.27004,29.216179999999998,29.04508,28.72162,28.359340000000003,28.33922,28.5857
1007,,,,,,,,,,,,
1008,26.8435,26.817140000000002,25.353839999999998,26.992590000000003,24.99464,26.69988,26.850070000000002,26.95005,27.6979,27.452070000000003,26.60809,25.64166
1009,28.07163,28.28145,28.25395,28.6678,27.850790000000003,28.8289,28.48374,28.25345,28.016,27.769640000000003,27.8325,28.003940000000004
1010,23.77776,23.781570000000002,24.02437,24.41429,23.98459,24.99343,24.00556,23.52719,23.725260000000002,24.02842,24.25379,24.58675
1011,25.74455,25.920370000000002,25.76524,25.72166,25.42393,26.01905,25.61832,25.3807,25.26291,26.026970000000002,25.68303,26.18639
1012,26.556279999999997,26.34201,26.357779999999998,28.165570000000002,26.4661,28.13443,27.649179999999998,26.49723,26.383979999999998,26.69949,26.61555,26.991290000000003
1013,21.575979999999998,19.77243,21.35735,21.68825,21.24621,21.65932,22.040229999999998,21.10693,19.707639999999998,19.02017,21.26579,
1014,25.26674,25.64094,25.053539999999998,25.4272,25.74145,26.0053,25.51689,25.7077,25.546039999999998,25.668879999999998,25.64177,25.4413
1015,24.82498,24.72338,25.26628,24.74853,24.2827,25.15866,25.08452,23.71722,24.32444,24.24045,24.27569,24.811320000000002
1016,22.714920000000003,22.9416,23.065820000000002,22.55312,21.994310000000002,23.72307,23.26928,22.59439,22.45275,23.05489,23.33892,22.367379999999997
1017,25.74458,25.93423,26.024179999999998,25.31046,24.22465,25.7375,25.836389999999998,25.614,25.470660000000002,25.24804,25.17451,25.61515
1018,27.22509,27.254579999999997,27.52947,27.112470000000002,26.791290000000004,27.82402,27.55647,27.29597,26.950940000000003,26.66682,27.13731,27.40673
1019,25.32316,25.27721,25.52794,25.40217,24.46831,25.5288,25.5041,25.047520000000002,25.01235,24.61425,24.66909,25.03305
1020,23.675729999999998,24.39585,24.23323,24.32629,22.65502,24.616670000000003,24.9044,24.187820000000002,23.45048,24.184420000000003,24.39571,24.43581
1021,27.18082,27.03013,27.12633,27.35825,26.69312,27.64361,27.347990000000003,27.16365,26.97673,26.733240000000002,26.830140000000004,27.1039
1022,22.07137,22.773120000000002,23.14548,21.591260000000002,22.26802,21.936,22.08566,23.14453,20.40385,22.71557,23.55848,23.48873
1023,21.81026,21.76858,21.70599,22.02915,21.33849,22.94521,22.41715,22.77688,22.160729999999997,,,19.30198
1024,26.12469,24.836679999999998,25.14565,25.538629999999998,24.98111,25.588260000000002,25.77133,25.18639,25.05499,24.38093,24.34706,24.69174
1025,24.202920000000002,24.41145,24.13352,24.35279,23.791439999999998,25.20075,24.29411,23.94806,24.4508,24.203889999999998,24.567439999999998,24.83451
1026,24.82721,25.23246,25.16573,25.26195,24.39604,25.92924,24.9999,24.93459,24.95726,24.8501,24.2163,25.03993
1027,25.77683,26.335690000000003,26.30831,26.266370000000002,25.45792,26.551940000000002,26.03387,25.854029999999998,25.26116,25.241329999999998,25.577070000000003,25.79585
1028,26.045920000000002,26.03257,26.08284,26.19404,25.82975,26.329359999999998,26.1455,25.58116,25.35558,25.94766,25.68565,26.476809999999997
1029,,,,,,,,,,19.79822,19.443479999999997,19.83319
1030,21.90558,21.82026,23.17057,22.48616,21.19988,22.16447,21.71637,21.85726,21.529410000000002,21.31645,21.65403,22.885189999999998
1031,,19.73337,19.52277,,,,,,19.05171,19.52879,,23.57103
1032,22.52755,23.43555,22.93936,24.16814,22.37819,22.6277,23.44177,22.60483,23.092129999999997,22.88351,22.37965,23.64658
1033,,20.68209,,23.56825,20.52277,21.64099,,20.55272,20.52993,,,
1034,20.48335,21.44753,21.43344,21.2723,20.293670000000002,21.9501,22.11308,22.39527,20.68011,,,20.90213
1035,22.86571,22.62395,22.815929999999998,23.63544,22.71689,23.8768,23.4924,21.761129999999998,21.37465,22.57563,22.93925,23.14816
1036,21.4977,,21.86022,22.07839,21.16319,22.31747,21.75601,,21.7982,,21.99054,22.32416
1037,19.956310000000002,20.42624,20.12136,21.1213,20.0446,20.9058,20.62015,20.22835,19.59816,20.11197,20.56244,20.67435
1038,22.055999999999997,20.802229999999998,21.048000000000002,21.80503,22.09893,21.15004,22.0045,21.79499,21.87049,21.982110000000002,21.94653,21.72447
1039,25.93355,21.94006,21.60141,23.022289999999998,21.66722,23.054170000000003,25.88955,22.34638,25.15607,25.79253,25.7891,26.08997
1040,19.89734,20.6536,,,19.8706,,19.97309,20.00895,20.2921,,19.84563,
1041,21.91568,22.48761,22.5079,21.973229999999997,22.61509,22.48114,21.96969,,22.56869,20.87688,22.02638,22.23017
1042,26.3692,25.255229999999997,25.118029999999997,23.30313,24.17318,24.50815,25.23721,24.70097,23.088739999999998,23.8905,24.44828,24.73629
1043,23.98033,24.496370000000002,24.31955,24.72051,23.65567,24.45149,24.985979999999998,24.17417,23.68003,23.59514,23.45036,24.6221
1044,24.634339999999998,26.00479,24.80292,24.78292,25.19997,25.48096,25.01482,25.33793,25.35064,25.16358,25.1736,25.74021
1045,24.97924,25.0357,25.047179999999997,25.02732,24.2722,24.556079999999998,25.045270000000002,25.140629999999998,24.57167,24.75261,24.53475,25.002860000000002
1046,26.430940000000003,26.39922,26.16021,26.17316,25.985770000000002,26.56987,26.20467,26.0055,25.689770000000003,26.06948,26.119970000000002,26.41625
1047,23.25638,23.87361,24.0135,24.20284,23.04512,,23.80469,23.182170000000003,22.79414,23.72276,23.322370000000003,23.5341
1048,,,,22.67642,21.92839,23.51509,,20.14121,19.62471,21.16331,19.61124,20.44182
1049,23.33211,23.067610000000002,22.7102,23.5335,23.21659,23.135679999999997,22.9161,23.44455,23.38205,23.10294,22.190479999999997,22.96386
1050,22.50376,22.74559,22.91366,20.56393,21.85662,22.04713,22.85139,22.77862,22.05848,22.21327,22.245739999999998,22.24919
1051,26.777440000000002,26.80058,27.03538,26.74343,25.9971,26.8597,26.678420000000003,26.32511,26.260890000000003,26.001829999999998,26.07649,26.400270000000003
1052,24.26435,23.16129,24.58915,24.25638,24.46463,25.10653,24.80882,23.83374,24.38883,26.63962,26.382759999999998,26.9476
1053,,18.8927,19.2744,,,20.99445,21.31462,,18.8359,,19.32955,21.0598
1054,21.13946,20.28421,20.82338,24.57548,,22.73769,21.708470000000002,,,,21.32273,22.69564
1055,26.2281,26.39503,26.35782,26.16031,25.38995,26.2848,26.38462,25.79704,25.4902,26.37857,26.39935,26.690859999999997
1056,21.28195,21.37465,22.10444,21.89004,21.83904,22.6327,21.63285,21.32619,21.24016,19.92502,20.937260000000002,
1057,23.422520000000002,23.51953,23.82328,21.829929999999997,22.421470000000003,23.79986,24.1453,22.51586,23.10015,23.09037,22.95819,24.23023
1058,26.76636,26.693920000000002,26.95549,27.01871,25.95766,27.176740000000002,27.09808,26.791909999999998,26.16064,26.0421,25.79365,26.1715
1059,22.80247,23.7319,24.23542,24.37643,22.96603,23.99766,23.88539,23.54675,23.51171,22.8279,23.04479,23.23075
1060,23.26313,23.59195,23.84919,23.3668,23.73665,24.59406,23.92434,23.73851,23.66047,23.68496,23.61964,23.39885
1061,26.11412,26.197960000000002,26.15155,26.059739999999998,25.67527,26.222820000000002,26.02287,25.9906,25.40425,26.14878,25.85277,26.21469
1062,21.928539999999998,21.87331,21.3626,24.38765,23.45513,24.75766,22.29465,22.47726,22.86639,23.242520000000003,23.453000000000003,24.187070000000002
1063,26.19835,26.19903,25.94887,26.467809999999997,25.64141,26.332959999999996,25.83028,25.71704,25.50682,25.93073,25.83478,26.06211
1064,25.71819,25.76428,25.78793,26.21906,25.3674,26.519170000000003,26.1791,25.82886,25.47874,25.47048,25.55128,26.22072
1065,22.99783,23.45186,21.54165,23.38864,22.9995,23.23837,22.244670000000003,23.98024,23.290110000000002,22.45618,23.113020000000002,23.34881
1066,24.38179,24.22825,24.61296,24.85557,24.03523,24.96385,24.701079999999997,24.63195,24.42861,23.66145,23.42265,23.95438
1067,22.235960000000002,22.1877,24.07774,22.508020000000002,20.492279999999997,22.90205,22.61506,22.43979,22.02242,22.3801,22.15999,21.58174
1068,23.212329999999998,21.745420000000003,22.52669,22.988789999999998,20.26155,24.60286,23.5538,22.01035,22.38042,21.97883,,22.935670000000002
1069,25.02834,24.808529999999998,24.49911,23.22569,23.845660000000002,24.27192,24.40633,24.193170000000002,23.73562,22.90018,23.44455,23.68207
1070,20.70252,20.93611,21.11242,20.76693,20.85095,21.14196,20.2024,20.778679999999998,19.99728,20.10085,19.91168,20.592589999999998
1071,24.902420000000003,25.16396,25.15619,25.28722,24.70129,25.55004,25.43495,24.901229999999998,24.82055,24.67912,24.41976,24.83181
1072,21.04146,21.603270000000002,21.95968,,,24.11426,20.99369,,,,,
1073,,,,22.27855,21.34754,20.9761,21.0021,,22.08086,20.81511,20.85209,21.505860000000002
1074,24.87267,25.314410000000002,25.45117,25.318,24.23118,25.48711,25.79129,24.9526,24.261979999999998,24.0296,24.22162,24.696839999999998
1075,20.02391,20.77008,,21.72172,20.99728,,20.59076,21.1261,20.12969,20.44637,20.96268,20.4501
1076,24.131629999999998,23.52862,23.76456,25.03708,23.606479999999998,24.64526,24.05432,23.949939999999998,24.13915,23.26499,23.11729,23.999029999999998
1077,22.45234,23.624660000000002,24.03523,23.41455,22.253410000000002,24.056060000000002,22.93593,21.73798,22.511789999999998,23.36105,23.25825,23.351110000000002
1078,23.100179999999998,22.60214,23.5679,23.30424,23.00828,25.08314,24.28461,23.272270000000002,24.0017,22.19102,25.208070000000003,24.60812
1079,,20.81566,,21.57372,19.953470000000003,21.89586,21.46229,21.02662,21.43507,20.20514,19.32907,
1080,,21.114320000000003,22.030829999999998,21.74181,21.25159,22.8118,21.9083,22.504920000000002,22.06131,21.69596,21.8408,21.42859
1081,27.044790000000003,27.51533,27.49587,27.878009999999996,27.02665,27.87361,27.53838,27.125040000000002,26.97115,26.982290000000003,26.931340000000002,27.429740000000002
1082,24.50579,24.66752,24.52809,25.10041,24.946460000000002,26.02202,24.93926,24.95051,24.88348,25.194000000000003,24.90007,24.82561
1083,22.783170000000002,22.766,22.9274,22.825860000000002,22.30176,22.99869,22.15403,22.58779,22.261120000000002,22.2858,22.07186,22.287370000000003
1084,24.21764,24.423289999999998,24.88804,24.999979999999997,24.03414,25.30783,24.772129999999997,24.48327,24.0559,23.76355,24.053,24.351779999999998
1085,21.37518,21.620060000000002,21.18392,22.05633,21.49111,21.63989,21.55408,21.24452,21.64601,21.274070000000002,21.08907,21.86344
1086,,22.06727,21.95102,23.315479999999997,,,22.799960000000002,20.61854,22.1076,20.87875,21.79102,21.15931
1087,23.53124,23.91315,24.05705,23.90251,23.37756,23.421879999999998,24.101329999999997,23.44,22.76168,23.11264,23.344620000000003,23.20156
1088,,,20.779729999999997,21.57418,,21.01706,20.886210000000002,,,20.438679999999998,,21.13439
1089,22.92837,23.17326,23.496920000000003,23.3538,22.641939999999998,23.67519,23.50688,22.847070000000002,23.07199,23.07212,23.23177,23.369329999999998
1090,20.727420000000002,20.5733,20.77836,21.31052,20.46702,,20.67521,,20.8119,20.60621,20.123379999999997,21.6868
1091,28.7611,28.91171,28.964909999999996,29.09514,28.612379999999998,29.52298,29.11419,28.799,28.682579999999998,28.33176,28.4549,28.72735
1092,20.97014,22.83811,21.5966,,20.66284,,,,21.65009,23.17557,22.70195,22.834410000000002
1093,21.83488,22.02005,22.05861,23.61964,21.936429999999998,23.04332,23.521929999999998,22.52939,22.37013,20.51441,22.10904,23.26556
1094,25.04731,25.14476,25.24409,24.21045,23.73252,24.92125,24.95956,24.49515,24.33361,20.007579999999997,22.43048,22.84917
1095,26.36863,26.3124,25.37561,25.446170000000002,24.465320000000002,26.551609999999997,27.19479,26.34367,25.87112,24.26256,24.82386,25.39813
1096,21.35154,21.8609,21.60558,22.040860000000002,20.49707,20.68149,21.10386,20.4706,20.83746,20.38553,20.05046,20.9941
1097,23.43517,23.63544,23.4443,23.15669,22.60485,23.602520000000002,23.73665,23.2309,23.254070000000002,23.63832,23.693920000000002,23.20723
1098,22.283929999999998,23.58118,21.58279,22.06658,22.862779999999997,22.96323,22.42255,21.62431,23.11607,23.7967,23.47717,22.3405
1099,27.50287,27.7911,27.62122,27.5423,27.13536,27.55735,27.3784,27.20275,26.75136,28.14957,27.01329,27.13966
1100,25.60501,25.48364,25.63721,25.78736,24.20307,24.837310000000002,24.792479999999998,25.43901,24.720779999999998,23.1994,22.73907,22.97932
1101,23.07408,24.20635,23.43759,23.385479999999998,22.24731,22.87794,23.2856,22.49033,21.30106,22.30424,22.530620000000003,23.15436
1102,29.34471,28.2662,29.831979999999998,29.77905,29.374240000000004,30.02842,29.72847,29.56407,29.1281,29.82837,28.90271,29.876490000000004
1103,25.054779999999997,24.85847,25.107329999999997,25.5285,24.61161,26.14992,25.556929999999998,25.06406,24.50845,25.39702,24.98264,25.89987
1104,24.93454,24.706670000000003,24.88372,25.357670000000002,24.86453,25.39862,25.41274,25.190089999999998,24.82595,24.915570000000002,24.91228,24.93279
1105,24.89966,24.84938,25.047639999999998,24.76279,24.80016,24.95824,24.84076,24.85096,24.010089999999998,24.69562,24.49375,24.96653
1106,30.844379999999997,30.811840000000004,30.65591,31.55974,31.175629999999998,31.37762,30.853109999999997,29.94545,29.985090000000003,31.420709999999996,31.64517,31.70808
1107,25.80774,26.22523,25.88411,25.9369,25.29109,26.09303,25.86441,25.448970000000003,24.908160000000002,25.01342,25.47063,25.135360000000002
1108,28.02427,27.97043,27.84164,27.94073,27.373520000000003,28.15663,27.182340000000003,27.222509999999996,26.77505,27.719409999999996,27.881629999999998,28.272309999999997
1109,26.11843,26.21482,26.21009,26.19914,25.59229,26.31458,26.21547,26.06973,26.026329999999998,25.8355,25.78452,26.43941
1110,23.09669,23.702189999999998,23.76152,24.32224,23.39323,25.08266,24.20523,24.05689,24.79501,23.50579,22.47665,23.92025
1111,25.52719,25.43329,25.411479999999997,25.42582,25.0189,25.95025,25.58586,25.247529999999998,24.89324,25.22019,25.544220000000003,25.30131
1112,23.5464,23.24417,23.59468,23.74232,23.416220000000003,24.55923,23.96446,23.77796,23.1149,22.97362,23.57854,23.51689
1113,27.148020000000002,27.162409999999998,27.355990000000002,27.18877,26.79352,28.037159999999997,27.2498,27.213359999999998,26.93495,26.83425,26.714370000000002,27.127409999999998
1114,28.785220000000002,29.38877,28.701340000000002,29.97965,28.99965,29.514029999999998,29.488879999999998,29.86038,29.61005,29.42874,29.3602,29.69438
1115,23.76334,24.26363,24.355620000000002,24.36145,24.2009,24.07153,23.40328,22.45513,23.21537,23.57092,24.3317,23.95615
1116,25.63339,25.91095,25.63973,26.682309999999998,25.70451,26.65608,25.881079999999997,25.535999999999998,25.30751,24.86349,24.90371,25.00114
